日期,时间,预测时的日期,间隔天数,风电预测,风力发电,光伏预测,光伏发电,供电预测,供电负荷值
2023-11-11,18:00,2023-11-08,3,3424.02,3175.8513,0,0.0,14473.6787,12888.0898
2023-11-11,18:00,2023-11-09,2,3672.24,3175.8513,0,0.0,14873.68,12888.0898
2023-11-11,18:00,2023-11-10,1,3505.28,3175.8513,0,0.0,15083.68,12888.0898
2023-11-11,18:15,2023-11-04,7,1335.22,3165.6887,0,0.0,14372.9824,12804.2432
2023-11-11,18:15,2023-11-05,6,5326.46,3165.6887,0,0.0,14372.9824,12804.2432
2023-11-11,18:15,2023-11-06,5,2456.35,3165.6887,0,0.0,14372.9824,12804.2432
2023-11-11,18:15,2023-11-07,4,3413.97,3165.6887,0,0.0,14372.9824,12804.2432
2023-11-11,18:15,2023-11-08,3,3413.97,3165.6887,0,0.0,14372.9824,12804.2432
2023-11-11,18:15,2023-11-09,2,3681.55,3165.6887,0,0.0,14772.98,12804.2432
2023-11-11,18:15,2023-11-10,1,3500.48,3165.6887,0,0.0,14982.98,12804.2432
2023-11-11,18:30,2023-11-04,7,1390.12,3165.821,0,0.0,14261.498,12703.6113
2023-11-11,18:30,2023-11-05,6,5384.56,3165.821,0,0.0,14261.498,12703.6113
2023-11-11,18:30,2023-11-06,5,2496.91,3165.821,0,0.0,14261.498,12703.6113
2023-11-11,18:30,2023-11-07,4,3404.52,3165.821,0,0.0,14261.498,12703.6113
2023-11-11,18:30,2023-11-08,3,3404.52,3165.821,0,0.0,14261.498,12703.6113
2023-11-11,18:30,2023-11-09,2,3691.17,3165.821,0,0.0,14661.5,12703.6113
2023-11-11,18:30,2023-11-10,1,3493.38,3165.821,0,0.0,14871.5,12703.6113
2023-11-11,18:45,2023-11-04,7,1444.93,3219.8367,0,0.0,14225.3867,12637.3848
2023-11-11,18:45,2023-11-05,6,5435.67,3219.8367,0,0.0,14225.3867,12637.3848
2023-11-11,18:45,2023-11-06,5,2533.48,3219.8367,0,0.0,14225.3867,12637.3848
2023-11-11,18:45,2023-11-07,4,3396.52,3219.8367,0,0.0,14225.3867,12637.3848
2023-11-11,18:45,2023-11-08,3,3396.52,3219.8367,0,0.0,14225.3867,12637.3848
2023-11-11,18:45,2023-11-09,2,3701.45,3219.8367,0,0.0,14625.39,12637.3848
2023-11-11,18:45,2023-11-10,1,3490.93,3219.8367,0,0.0,14835.39,12637.3848
2023-11-11,19:00,2023-11-04,7,1499.75,3224.647,0,0.0,13992.082,12617.1953
2023-11-11,19:00,2023-11-05,6,5479.12,3224.647,0,0.0,13992.082,12617.1953
2023-11-11,19:00,2023-11-06,5,2565.7,3224.647,0,0.0,13992.082,12617.1953
2023-11-11,19:00,2023-11-07,4,3389.92,3224.647,0,0.0,13992.082,12617.1953
2023-11-11,19:00,2023-11-08,3,3389.92,3224.647,0,0.0,13992.082,12617.1953
2023-11-11,19:00,2023-11-09,2,3712.61,3224.647,0,0.0,14392.08,12617.1953
2023-11-11,19:00,2023-11-10,1,3499.82,3224.647,0,0.0,14602.08,12617.1953
2023-11-11,19:15,2023-11-04,7,1554.65,3166.8306,0,0.0,13987.1514,12530.6924
2023-11-11,19:15,2023-11-05,6,5514.21,3166.8306,0,0.0,13987.1514,12530.6924
2023-11-11,19:15,2023-11-06,5,2593.17,3166.8306,0,0.0,13987.1514,12530.6924
2023-11-11,19:15,2023-11-07,4,3384.41,3166.8306,0,0.0,13987.1514,12530.6924
2023-11-11,19:15,2023-11-08,3,3384.41,3166.8306,0,0.0,13987.1514,12530.6924
2023-11-11,19:15,2023-11-09,2,3725.06,3166.8306,0,0.0,14387.15,12530.6924
2023-11-11,19:15,2023-11-10,1,3520.65,3166.8306,0,0.0,14597.15,12530.6924
2023-11-11,19:30,2023-11-04,7,1609.41,3128.0549,0,0.0,13893.3252,12499.1758
2023-11-11,19:30,2023-11-05,6,5540.25,3128.0549,0,0.0,13893.3252,12499.1758
2023-11-11,19:30,2023-11-06,5,2617.16,3128.0549,0,0.0,13893.3252,12499.1758
2023-11-11,19:30,2023-11-07,4,3382.09,3128.0549,0,0.0,13893.3252,12499.1758
2023-11-11,19:30,2023-11-08,3,3382.09,3128.0549,0,0.0,13893.3252,12499.1758
2023-11-11,19:30,2023-11-09,2,3739.07,3128.0549,0,0.0,14293.33,12499.1758
2023-11-11,19:30,2023-11-10,1,3544.03,3128.0549,0,0.0,14503.33,12499.1758
2023-11-11,19:45,2023-11-04,7,1664.25,3160.4456,0,0.0,13769.0664,12378.0313
2023-11-11,19:45,2023-11-05,6,5556.53,3160.4456,0,0.0,13769.0664,12378.0313
2023-11-11,19:45,2023-11-06,5,2638.58,3160.4456,0,0.0,13769.0664,12378.0313
2023-11-11,19:45,2023-11-07,4,3382.88,3160.4456,0,0.0,13769.0664,12378.0313
2023-11-11,19:45,2023-11-08,3,3382.88,3160.4456,0,0.0,13769.0664,12378.0313
2023-11-11,19:45,2023-11-09,2,3754.88,3160.4456,0,0.0,14169.07,12378.0313
2023-11-11,19:45,2023-11-10,1,3562.34,3160.4456,0,0.0,14379.07,12378.0313
2023-11-11,20:00,2023-11-04,7,1719.13,3103.1006,0,0.0,13669.4355,12352.9902
2023-11-11,20:00,2023-11-05,6,5562.31,3103.1006,0,0.0,13669.4355,12352.9902
2023-11-11,20:00,2023-11-06,5,2658.37,3103.1006,0,0.0,13669.4355,12352.9902
2023-11-11,20:00,2023-11-07,4,3388.56,3103.1006,0,0.0,13669.4355,12352.9902
2023-11-11,20:00,2023-11-08,3,3388.56,3103.1006,0,0.0,13669.4355,12352.9902
2023-11-11,20:00,2023-11-09,2,3772.83,3103.1006,0,0.0,14069.44,12352.9902
2023-11-11,20:00,2023-11-10,1,3567.7,3103.1006,0,0.0,14279.44,12352.9902
2023-11-11,20:15,2023-11-04,7,2345.59,3158.7856,0,0.0,13702.2021,12365.5234
2023-11-11,20:15,2023-11-05,6,5563.54,3158.7856,0,0.0,13702.2021,12365.5234
2023-11-11,20:15,2023-11-06,5,2681.47,3158.7856,0,0.0,13702.2021,12365.5234
2023-11-11,20:15,2023-11-07,4,3397.54,3158.7856,0,0.0,13702.2021,12365.5234
2023-11-11,20:15,2023-11-08,3,3397.54,3158.7856,0,0.0,13702.2021,12365.5234
2023-11-11,20:15,2023-11-09,2,3794.05,3158.7856,0,0.0,14102.2,12365.5234
2023-11-11,20:15,2023-11-10,1,3561.25,3158.7856,0,0.0,14312.2,12365.5234
2023-11-11,20:30,2023-11-04,7,2341.37,3216.1829,0,0.0,13569.9072,12333.5781
2023-11-11,20:30,2023-11-05,6,5566.41,3216.1829,0,0.0,13569.9072,12333.5781
2023-11-11,20:30,2023-11-06,5,2705.42,3216.1829,0,0.0,13569.9072,12333.5781
2023-11-11,20:30,2023-11-07,4,3407.47,3216.1829,0,0.0,13569.9072,12333.5781
2023-11-11,20:30,2023-11-08,3,3407.47,3216.1829,0,0.0,13569.9072,12333.5781
2023-11-11,20:30,2023-11-09,2,3818.52,3216.1829,0,0.0,13969.91,12333.5781
2023-11-11,20:30,2023-11-10,1,3553,3216.1829,0,0.0,14179.91,12333.5781
2023-11-11,20:45,2023-11-04,7,2336.74,3311.0979,0,0.0,13722.3389,12661.8125
2023-11-11,20:45,2023-11-05,6,5570.74,3311.0979,0,0.0,13722.3389,12661.8125
2023-11-11,20:45,2023-11-06,5,2730.02,3311.0979,0,0.0,13722.3389,12661.8125
2023-11-11,20:45,2023-11-07,4,3418.25,3311.0979,0,0.0,13722.3389,12661.8125
2023-11-11,20:45,2023-11-08,3,3418.25,3311.0979,0,0.0,13722.3389,12661.8125
2023-11-11,20:45,2023-11-09,2,3845.12,3311.0979,0,0.0,14122.34,12661.8125
2023-11-11,20:45,2023-11-10,1,3548.5,3311.0979,0,0.0,14332.34,12661.8125
2023-11-11,21:00,2023-11-04,7,2331.95,3352.644,0,0.0,13625.4688,12531.6943
2023-11-11,21:00,2023-11-05,6,5576.21,3352.644,0,0.0,13625.4688,12531.6943
2023-11-11,21:00,2023-11-06,5,2755.32,3352.644,0,0.0,13625.4688,12531.6943
2023-11-11,21:00,2023-11-07,4,3429.31,3352.644,0,0.0,13625.4688,12531.6943
2023-11-11,21:00,2023-11-08,3,3429.31,3352.644,0,0.0,13625.4688,12531.6943
2023-11-11,21:00,2023-11-09,2,3872.78,3352.644,0,0.0,14025.47,12531.6943
2023-11-11,21:00,2023-11-10,1,3553.43,3352.644,0,0.0,14235.47,12531.6943
2023-11-11,21:15,2023-11-04,7,2325.11,3387.7227,0,0.0,13523.2461,12472.7031
2023-11-11,21:15,2023-11-05,6,5582.61,3387.7227,0,0.0,13523.2461,12472.7031
2023-11-11,21:15,2023-11-06,5,2781.05,3387.7227,0,0.0,13523.2461,12472.7031
2023-11-11,21:15,2023-11-07,4,3440.47,3387.7227,0,0.0,13523.2461,12472.7031
2023-11-11,21:15,2023-11-08,3,3440.47,3387.7227,0,0.0,13523.2461,12472.7031
2023-11-11,21:15,2023-11-09,2,3900.52,3387.7227,0,0.0,13923.25,12472.7031
2023-11-11,21:15,2023-11-10,1,3562.42,3387.7227,0,0.0,14133.25,12472.7031
2023-11-11,21:30,2023-11-04,7,2317.18,3435.8674,0,0.0,13298.0186,12172.5225
2023-11-11,21:30,2023-11-05,6,5589.74,3435.8674,0,0.0,13298.0186,12172.5225
2023-11-11,21:30,2023-11-06,5,2807.2,3435.8674,0,0.0,13298.0186,12172.5225
2023-11-11,21:30,2023-11-07,4,3451.19,3435.8674,0,0.0,13298.0186,12172.5225
2023-11-11,21:30,2023-11-08,3,3451.19,3435.8674,0,0.0,13298.0186,12172.5225
2023-11-11,21:30,2023-11-09,2,3927.09,3435.8674,0,0.0,13698.02,12172.5225
2023-11-11,21:30,2023-11-10,1,3569.85,3435.8674,0,0.0,13908.02,12172.5225
2023-11-11,21:45,2023-11-04,7,2311.49,3486.7251,0,0.0,13107.3477,11896.8145
2023-11-11,21:45,2023-11-05,6,5597.36,3486.7251,0,0.0,13107.3477,11896.8145
2023-11-11,21:45,2023-11-06,5,2833.56,3486.7251,0,0.0,13107.3477,11896.8145
2023-11-11,21:45,2023-11-07,4,3461.21,3486.7251,0,0.0,13107.3477,11896.8145
2023-11-11,21:45,2023-11-08,3,3461.21,3486.7251,0,0.0,13107.3477,11896.8145
2023-11-11,21:45,2023-11-09,2,3951.52,3486.7251,0,0.0,13507.35,11896.8145
2023-11-11,21:45,2023-11-10,1,3580.51,3486.7251,0,0.0,13717.35,11896.8145
2023-11-11,22:00,2023-11-04,7,2312.21,3529.3015,0,0.0,12882.9873,11764.1211
2023-11-11,22:00,2023-11-05,6,5605.19,3529.3015,0,0.0,12882.9873,11764.1211
2023-11-11,22:00,2023-11-06,5,2860.08,3529.3015,0,0.0,12882.9873,11764.1211
2023-11-11,22:00,2023-11-07,4,3470.1,3529.3015,0,0.0,12882.9873,11764.1211
2023-11-11,22:00,2023-11-08,3,3470.1,3529.3015,0,0.0,12882.9873,11764.1211
2023-11-11,22:00,2023-11-09,2,3972.69,3529.3015,0,0.0,13282.99,11764.1211
2023-11-11,22:00,2023-11-10,1,3599.16,3529.3015,0,0.0,13492.99,11764.1211
2023-11-11,22:15,2023-11-04,7,2320.1,3546.2495,0,0.0,12712.9697,11547.083
2023-11-11,22:15,2023-11-05,6,5612.96,3546.2495,0,0.0,12712.9697,11547.083
2023-11-11,22:15,2023-11-06,5,2886.64,3546.2495,0,0.0,12712.9697,11547.083
2023-11-11,22:15,2023-11-07,4,3477.53,3546.2495,0,0.0,12712.9697,11547.083
2023-11-11,22:15,2023-11-08,3,3477.53,3546.2495,0,0.0,12712.9697,11547.083
2023-11-11,22:15,2023-11-09,2,3989.55,3546.2495,0,0.0,13112.97,11547.083
2023-11-11,22:15,2023-11-10,1,3623.37,3546.2495,0,0.0,13322.97,11547.083
2023-11-11,22:30,2023-11-04,7,2329.63,3617.1338,0,0.0,12513.8711,11373.2822
2023-11-11,22:30,2023-11-05,6,5620.16,3617.1338,0,0.0,12513.8711,11373.2822
2023-11-11,22:30,2023-11-06,5,2912.95,3617.1338,0,0.0,12513.8711,11373.2822
2023-11-11,22:30,2023-11-07,4,3483.08,3617.1338,0,0.0,12513.8711,11373.2822
2023-11-11,22:30,2023-11-08,3,3483.08,3617.1338,0,0.0,12513.8711,11373.2822
2023-11-11,22:30,2023-11-09,2,4000.97,3617.1338,0,0.0,12913.87,11373.2822
2023-11-11,22:30,2023-11-10,1,3647.61,3617.1338,0,0.0,13123.87,11373.2822
2023-11-11,22:45,2023-11-04,7,2337.3,3656.1602,0,0.0,12447.0303,11431.0186
2023-11-11,22:45,2023-11-05,6,5626.93,3656.1602,0,0.0,12447.0303,11431.0186
2023-11-11,22:45,2023-11-06,5,2939.11,3656.1602,0,0.0,12447.0303,11431.0186
2023-11-11,22:45,2023-11-07,4,3486.47,3656.1602,0,0.0,12447.0303,11431.0186
2023-11-11,22:45,2023-11-08,3,3486.47,3656.1602,0,0.0,12447.0303,11431.0186
2023-11-11,22:45,2023-11-09,2,4005.85,3656.1602,0,0.0,12847.03,11431.0186
2023-11-11,22:45,2023-11-10,1,3671.94,3656.1602,0,0.0,13057.03,11431.0186
2023-11-11,23:00,2023-11-04,7,2394.9,3659.5498,0,0.0,12287.96,11229.9453
2023-11-11,23:00,2023-11-05,6,5633.08,3659.5498,0,0.0,12287.96,11229.9453
2023-11-11,23:00,2023-11-06,5,2964.93,3659.5498,0,0.0,12287.96,11229.9453
2023-11-11,23:00,2023-11-07,4,3487.25,3659.5498,0,0.0,12287.96,11229.9453
2023-11-11,23:00,2023-11-08,3,3487.25,3659.5498,0,0.0,12287.96,11229.9453
2023-11-11,23:00,2023-11-09,2,4003.2,3659.5498,0,0.0,12687.96,11229.9453
2023-11-11,23:00,2023-11-10,1,3696.62,3659.5498,0,0.0,12897.96,11229.9453
2023-11-11,23:15,2023-11-04,7,2223.57,3640.198,0,0.0,12102.4541,10979.002
2023-11-11,23:15,2023-11-05,6,5638.23,3640.198,0,0.0,12102.4541,10979.002
2023-11-11,23:15,2023-11-06,5,2990.18,3640.198,0,0.0,12102.4541,10979.002
2023-11-11,23:15,2023-11-07,4,3485.87,3640.198,0,0.0,12102.4541,10979.002
2023-11-11,23:15,2023-11-08,3,3485.87,3640.198,0,0.0,12102.4541,10979.002
2023-11-11,23:15,2023-11-09,2,3996.06,3640.198,0,0.0,12502.45,10979.002
2023-11-11,23:15,2023-11-10,1,3724.86,3640.198,0,0.0,12712.45,10979.002
2023-11-11,23:30,2023-11-04,7,2050.76,3682.4875,0,0.0,11908.7256,10758.5322
2023-11-11,23:30,2023-11-05,6,5642.34,3682.4875,0,0.0,11908.7256,10758.5322
2023-11-11,23:30,2023-11-06,5,3014.8,3682.4875,0,0.0,11908.7256,10758.5322
2023-11-11,23:30,2023-11-07,4,3483.29,3682.4875,0,0.0,11908.7256,10758.5322
2023-11-11,23:30,2023-11-08,3,3483.29,3682.4875,0,0.0,11908.7256,10758.5322
2023-11-11,23:30,2023-11-09,2,3988.47,3682.4875,0,0.0,12308.73,10758.5322
2023-11-11,23:30,2023-11-10,1,3755.48,3682.4875,0,0.0,12518.73,10758.5322
2023-11-12,10:00,2023-11-05,7,4578.03,3479.5195,1998.84,3900.0754,13765.4736,11653.6982
2023-11-12,10:00,2023-11-06,6,3168.01,3479.5195,1939.85,3900.0754,13765.4736,11653.6982
2023-11-12,10:00,2023-11-07,5,2788.71,3479.5195,2734.19,3900.0754,13765.4736,11653.6982
2023-11-12,10:00,2023-11-08,4,2788.71,3479.5195,2734.19,3900.0754,13765.4736,11653.6982
2023-11-12,10:00,2023-11-09,3,3075.19,3479.5195,2818.27,3900.0754,14165.47,11653.6982
2023-11-12,10:00,2023-11-10,2,3235.6,3479.5195,2712.53,3900.0754,14385.47,11653.6982
2023-11-12,10:00,2023-11-11,1,3387.5,3479.5195,2699.51,3900.0754,13765.4736,11653.6982
2023-11-12,10:15,2023-11-05,7,4514.56,3428.7634,2055.96,3987.6238,13791.2334,11739.3672
2023-11-12,10:15,2023-11-06,6,3126.2,3428.7634,1995.77,3987.6238,13791.2334,11739.3672
2023-11-12,10:15,2023-11-07,5,2730.3,3428.7634,2819.58,3987.6238,13791.2334,11739.3672
2023-11-12,10:15,2023-11-08,4,2730.3,3428.7634,2819.58,3987.6238,13791.2334,11739.3672
2023-11-12,10:15,2023-11-09,3,3022.99,3428.7634,2902.7,3987.6238,14191.23,11739.3672
2023-11-12,10:15,2023-11-10,2,3209.7,3428.7634,2795.63,3987.6238,14411.23,11739.3672
2023-11-12,10:15,2023-11-11,1,3395.46,3428.7634,2782.13,3987.6238,13791.2334,11739.3672
2023-11-12,10:30,2023-11-05,7,4451.59,3497.5889,2072.2,4047.1343,13865.2158,11705.3926
2023-11-12,10:30,2023-11-06,6,3085.07,3497.5889,2011.85,4047.1343,13865.2158,11705.3926
2023-11-12,10:30,2023-11-07,5,2689.86,3497.5889,2850.59,4047.1343,13865.2158,11705.3926
2023-11-12,10:30,2023-11-08,4,2689.86,3497.5889,2850.59,4047.1343,13865.2158,11705.3926
2023-11-12,10:30,2023-11-09,3,2988.09,3497.5889,2927.91,4047.1343,14265.22,11705.3926
2023-11-12,10:30,2023-11-10,2,3176.75,3497.5889,2822.16,4047.1343,14485.22,11705.3926
2023-11-12,10:30,2023-11-11,1,3399.44,3497.5889,2808.55,4047.1343,13865.2158,11705.3926
2023-11-12,10:45,2023-11-05,7,4389.9,3587.968,2066.72,4089.2515,14056.2969,11809.417
2023-11-12,10:45,2023-11-06,6,3045.04,3587.968,2006.91,4089.2515,14056.2969,11809.417
2023-11-12,10:45,2023-11-07,5,2670.94,3587.968,2851.31,4089.2515,14056.2969,11809.417
2023-11-12,10:45,2023-11-08,4,2670.94,3587.968,2851.31,4089.2515,14056.2969,11809.417
2023-11-12,10:45,2023-11-09,3,2973.89,3587.968,2921.51,4089.2515,14456.3,11809.417
2023-11-12,10:45,2023-11-10,2,3157.75,3587.968,2818.66,4089.2515,14676.3,11809.417
2023-11-12,10:45,2023-11-11,1,3411.4,3587.968,2805.39,4089.2515,14056.2969,11809.417
2023-11-12,11:00,2023-11-05,7,4330.02,3693.4521,2065.81,4117.2207,14057.0938,11840.1211
2023-11-12,11:00,2023-11-06,6,3006.65,3693.4521,2006.48,4117.2207,14057.0938,11840.1211
2023-11-12,11:00,2023-11-07,5,2677.04,3693.4521,2861.78,4117.2207,14057.0938,11840.1211
2023-11-12,11:00,2023-11-08,4,2677.04,3693.4521,2861.78,4117.2207,14057.0938,11840.1211
2023-11-12,11:00,2023-11-09,3,2983.86,3693.4521,2922.14,4117.2207,14457.09,11840.1211
2023-11-12,11:00,2023-11-10,2,3173.57,3693.4521,2821.49,4117.2207,14677.09,11840.1211
2023-11-12,11:00,2023-11-11,1,3443.31,3693.4521,2808.7,4117.2207,14057.0938,11840.1211
2023-11-12,11:15,2023-11-05,7,4272.54,3816.2393,2055.78,4128.1641,14057.498,11797.4609
2023-11-12,11:15,2023-11-06,6,2970.48,3816.2393,1997.05,4128.1641,14057.498,11797.4609
2023-11-12,11:15,2023-11-07,5,2693.49,3816.2393,2869.91,4128.1641,14057.498,11797.4609
2023-11-12,11:15,2023-11-08,4,2693.49,3816.2393,2869.91,4128.1641,14057.498,11797.4609
2023-11-12,11:15,2023-11-09,3,3003.67,3816.2393,2909.8,4128.1641,14457.5,11797.4609
2023-11-12,11:15,2023-11-10,2,3212.09,3816.2393,2811.59,4128.1641,14677.5,11797.4609
2023-11-12,11:15,2023-11-11,1,3488.76,3816.2393,2798.99,4128.1641,14057.498,11797.4609
2023-11-12,11:30,2023-11-05,7,4218.02,3980.0029,2022.96,4129.7441,13856.4297,11591.7324
2023-11-12,11:30,2023-11-06,6,2937.01,3980.0029,1964.88,4129.7441,13856.4297,11591.7324
2023-11-12,11:30,2023-11-07,5,2704.18,3980.0029,2835.49,4129.7441,13856.4297,11591.7324
2023-11-12,11:30,2023-11-08,4,2704.18,3980.0029,2835.49,4129.7441,13856.4297,11591.7324
2023-11-12,11:30,2023-11-09,3,3017.89,3980.0029,2864.74,4129.7441,14256.43,11591.7324
2023-11-12,11:30,2023-11-10,2,3249.48,3980.0029,2770.06,4129.7441,14476.43,11591.7324
2023-11-12,11:30,2023-11-11,1,3533.95,3980.0029,2756.83,4129.7441,13856.4297,11591.7324
2023-11-12,11:45,2023-11-05,7,4167.19,4163.311,1979.2,4119.2056,13777.6602,11571.8594
2023-11-12,11:45,2023-11-06,6,2906.86,4163.311,1922.09,4119.2056,13777.6602,11571.8594
2023-11-12,11:45,2023-11-07,5,2710.95,4163.311,2777.18,4119.2056,13777.6602,11571.8594
2023-11-12,11:45,2023-11-08,4,2710.95,4163.311,2777.18,4119.2056,13777.6602,11571.8594
2023-11-12,11:45,2023-11-09,3,3028.39,4163.311,2804.55,4119.2056,14177.66,11571.8594
2023-11-12,11:45,2023-11-10,2,3289.12,4163.311,2714.13,4119.2056,14397.66,11571.8594
2023-11-12,11:45,2023-11-11,1,3579.66,4163.311,2699.13,4119.2056,13777.6602,11571.8594
2023-11-12,12:00,2023-11-05,7,4120.57,4241.7192,1938.83,4081.3816,13623.3818,11370.5762
2023-11-12,12:00,2023-11-06,6,2880.56,4241.7192,1882.7,4081.3816,13623.3818,11370.5762
2023-11-12,12:00,2023-11-07,5,2715.89,4241.7192,2724.86,4081.3816,13623.3818,11370.5762
2023-11-12,12:00,2023-11-08,4,2715.89,4241.7192,2724.86,4081.3816,13623.3818,11370.5762
2023-11-12,12:00,2023-11-09,3,3036.97,4241.7192,2749.8,4081.3816,14023.38,11370.5762
2023-11-12,12:00,2023-11-10,2,3334.37,4241.7192,2663.26,4081.3816,14243.38,11370.5762
2023-11-12,12:00,2023-11-11,1,3626.67,4241.7192,2646.42,4081.3816,13623.3818,11370.5762
2023-11-12,12:15,2023-11-05,7,4078.77,4382.312,1891.71,4038.4119,13471.6191,11450.1035
2023-11-12,12:15,2023-11-06,6,2858.7,4382.312,1836.42,4038.4119,13471.6191,11450.1035
2023-11-12,12:15,2023-11-07,5,2720.8,4382.312,2661.52,4038.4119,13471.6191,11450.1035
2023-11-12,12:15,2023-11-08,4,2720.8,4382.312,2661.52,4038.4119,13471.6191,11450.1035
2023-11-12,12:15,2023-11-09,3,3045.62,4382.312,2684.57,4038.4119,13871.62,11450.1035
2023-11-12,12:15,2023-11-10,2,3385.2,4382.312,2602.17,4038.4119,14091.62,11450.1035
2023-11-12,12:15,2023-11-11,1,3675.48,4382.312,2583.9,4038.4119,13471.6191,11450.1035
2023-11-12,12:30,2023-11-05,7,4042.32,4455.77,1827.8,3970.0645,13290.9072,11261.3848
2023-11-12,12:30,2023-11-06,6,2841.72,4455.77,1772.93,3970.0645,13290.9072,11261.3848
2023-11-12,12:30,2023-11-07,5,2727.71,4455.77,2572.18,3970.0645,13290.9072,11261.3848
2023-11-12,12:30,2023-11-08,4,2727.71,4455.77,2572.18,3970.0645,13290.9072,11261.3848
2023-11-12,12:30,2023-11-09,3,3056.12,4455.77,2593.88,3970.0645,13690.91,11261.3848
2023-11-12,12:30,2023-11-10,2,3437.19,4455.77,2515.24,3970.0645,13910.91,11261.3848
2023-11-12,12:30,2023-11-11,1,3724.85,4455.77,2496.92,3970.0645,13290.9072,11261.3848
2023-11-12,12:45,2023-11-05,7,4011.92,4623.353,1773.68,3868.4155,13312.1104,11243.3418
2023-11-12,12:45,2023-11-06,6,2830.34,4623.353,1697.45,3868.4155,13312.1104,11243.3418
2023-11-12,12:45,2023-11-07,5,2738.3,4623.353,2470.45,3868.4155,13312.1104,11243.3418
2023-11-12,12:45,2023-11-08,4,2738.3,4623.353,2470.45,3868.4155,13312.1104,11243.3418
2023-11-12,12:45,2023-11-09,3,3070.28,4623.353,2490.9,3868.4155,13712.11,11243.3418
2023-11-12,12:45,2023-11-10,2,3486.93,4623.353,2439.54,3868.4155,13932.11,11243.3418
2023-11-12,12:45,2023-11-11,1,3773.2,4623.353,2399.71,3868.4155,13312.1104,11243.3418
2023-11-12,13:00,2023-11-05,7,3988.11,4658.2959,1733.87,3755.0593,13304.6592,11294.3525
2023-11-12,13:00,2023-11-06,6,2824.93,4658.2959,1622.06,3755.0593,13304.6592,11294.3525
2023-11-12,13:00,2023-11-07,5,2754.71,4658.2959,2383.54,3755.0593,13304.6592,11294.3525
2023-11-12,13:00,2023-11-08,4,2754.71,4658.2959,2383.54,3755.0593,13304.6592,11294.3525
2023-11-12,13:00,2023-11-09,3,3090.08,4658.2959,2422.74,3755.0593,13704.66,11294.3525
2023-11-12,13:00,2023-11-10,2,3530.91,4658.2959,2383.44,3755.0593,13924.66,11294.3525
2023-11-12,13:00,2023-11-11,1,3818.89,4658.2959,2307.04,3755.0593,13304.6592,11294.3525
2023-11-12,13:15,2023-11-05,7,3971.44,4767.8618,1665.39,3599.5959,13280.6758,11340.1631
2023-11-12,13:15,2023-11-06,6,2826.13,4767.8618,1546.5,3599.5959,13280.6758,11340.1631
2023-11-12,13:15,2023-11-07,5,2778.67,4767.8618,2285.83,3599.5959,13280.6758,11340.1631
2023-11-12,13:15,2023-11-08,4,2778.67,4767.8618,2285.83,3599.5959,13280.6758,11340.1631
2023-11-12,13:15,2023-11-09,3,3117.35,4767.8618,2325.63,3599.5959,13680.68,11340.1631
2023-11-12,13:15,2023-11-10,2,3566.42,4767.8618,2288.21,3599.5959,13900.68,11340.1631
2023-11-12,13:15,2023-11-11,1,3856.78,4767.8618,2205.27,3599.5959,13280.6758,11340.1631
2023-11-12,13:30,2023-11-05,7,3962.79,4893.4111,1525.16,3419.6418,13296.4502,11446.084
2023-11-12,13:30,2023-11-06,6,2834.55,4893.4111,1470.58,3419.6418,13296.4502,11446.084
2023-11-12,13:30,2023-11-07,5,2812.25,4893.4111,2142.26,3419.6418,13296.4502,11446.084
2023-11-12,13:30,2023-11-08,4,2812.25,4893.4111,2142.26,3419.6418,13296.4502,11446.084
2023-11-12,13:30,2023-11-09,3,3153.88,4893.4111,2158.44,3419.6418,13696.45,11446.084
2023-11-12,13:30,2023-11-10,2,3598.82,4893.4111,2095.19,3419.6418,13916.45,11446.084
2023-11-12,13:30,2023-11-11,1,3890.58,4893.4111,2080.52,3419.6418,13296.4502,11446.084
2023-11-12,13:45,2023-11-05,7,3962.42,5037.6421,1314.02,3201.6704,13359.5527,11479.3486
2023-11-12,13:45,2023-11-06,6,2850.65,5037.6421,1416.9,3201.6704,13359.5527,11479.3486
2023-11-12,13:45,2023-11-07,5,2857.27,5037.6421,2036.52,3201.6704,13359.5527,11479.3486
2023-11-12,13:45,2023-11-08,4,2857.27,5037.6421,2036.52,3201.6704,13359.5527,11479.3486
2023-11-12,13:45,2023-11-09,3,3201.59,5037.6421,2060.95,3201.6704,13759.55,11479.3486
2023-11-12,13:45,2023-11-10,2,3637.27,5037.6421,1805.2,3201.6704,13979.55,11479.3486
2023-11-12,13:45,2023-11-11,1,3932.46,5037.6421,1963.92,3201.6704,13359.5527,11479.3486
2023-11-12,14:00,2023-11-05,7,3971.1,5152.3857,1073.24,2967.7603,13455.0176,11521.8037
2023-11-12,14:00,2023-11-06,6,2874.98,5152.3857,1378.26,2967.7603,13455.0176,11521.8037
2023-11-12,14:00,2023-11-07,5,2921.95,5152.3857,1962.5,2967.7603,13455.0176,11521.8037
2023-11-12,14:00,2023-11-08,4,2921.95,5152.3857,1962.5,2967.7603,13455.0176,11521.8037
2023-11-12,14:00,2023-11-09,3,3262.38,5152.3857,1983.76,2967.7603,13855.02,11521.8037
2023-11-12,14:00,2023-11-10,2,3690.96,5152.3857,1474.42,2967.7603,14075.02,11521.8037
2023-11-12,14:00,2023-11-11,1,3994.52,5152.3857,1863.46,2967.7603,13455.0176,11521.8037
